split,matched_group_id,family,instance_index,easy_instance_id,medium_instance_id,hard_instance_id,easy_map_file,medium_map_file,hard_map_file
train,terrain_mountain_078,mountain,78,terrain_mountain_078_easy,terrain_mountain_078_medium,terrain_mountain_078_hard,maps/mountain/terrain_mountain_078_easy.json,maps/mountain/terrain_mountain_078_medium.json,maps/mountain/terrain_mountain_078_hard.json
train,terrain_mountain_080,mountain,80,terrain_mountain_080_easy,terrain_mountain_080_medium,terrain_mountain_080_hard,maps/mountain/terrain_mountain_080_easy.json,maps/mountain/terrain_mountain_080_medium.json,maps/mountain/terrain_mountain_080_hard.json
train,terrain_mountain_081,mountain,81,terrain_mountain_081_easy,terrain_mountain_081_medium,terrain_mountain_081_hard,maps/mountain/terrain_mountain_081_easy.json,maps/mountain/terrain_mountain_081_medium.json,maps/mountain/terrain_mountain_081_hard.json
train,terrain_mountain_084,mountain,84,terrain_mountain_084_easy,terrain_mountain_084_medium,terrain_mountain_084_hard,maps/mountain/terrain_mountain_084_easy.json,maps/mountain/terrain_mountain_084_medium.json,maps/mountain/terrain_mountain_084_hard.json
train,terrain_mountain_085,mountain,85,terrain_mountain_085_easy,terrain_mountain_085_medium,terrain_mountain_085_hard,maps/mountain/terrain_mountain_085_easy.json,maps/mountain/terrain_mountain_085_medium.json,maps/mountain/terrain_mountain_085_hard.json
train,terrain_mountain_086,mountain,86,terrain_mountain_086_easy,terrain_mountain_086_medium,terrain_mountain_086_hard,maps/mountain/terrain_mountain_086_easy.json,maps/mountain/terrain_mountain_086_medium.json,maps/mountain/terrain_mountain_086_hard.json
train,terrain_mountain_087,mountain,87,terrain_mountain_087_easy,terrain_mountain_087_medium,terrain_mountain_087_hard,maps/mountain/terrain_mountain_087_easy.json,maps/mountain/terrain_mountain_087_medium.json,maps/mountain/terrain_mountain_087_hard.json
train,terrain_mountain_088,mountain,88,terrain_mountain_088_easy,terrain_mountain_088_medium,terrain_mountain_088_hard,maps/mountain/terrain_mountain_088_easy.json,maps/mountain/terrain_mountain_088_medium.json,maps/mountain/terrain_mountain_088_hard.json
train,terrain_mountain_089,mountain,89,terrain_mountain_089_easy,terrain_mountain_089_medium,terrain_mountain_089_hard,maps/mountain/terrain_mountain_089_easy.json,maps/mountain/terrain_mountain_089_medium.json,maps/mountain/terrain_mountain_089_hard.json
train,terrain_mountain_090,mountain,90,terrain_mountain_090_easy,terrain_mountain_090_medium,terrain_mountain_090_hard,maps/mountain/terrain_mountain_090_easy.json,maps/mountain/terrain_mountain_090_medium.json,maps/mountain/terrain_mountain_090_hard.json
train,terrain_mountain_091,mountain,91,terrain_mountain_091_easy,terrain_mountain_091_medium,terrain_mountain_091_hard,maps/mountain/terrain_mountain_091_easy.json,maps/mountain/terrain_mountain_091_medium.json,maps/mountain/terrain_mountain_091_hard.json
train,terrain_mountain_092,mountain,92,terrain_mountain_092_easy,terrain_mountain_092_medium,terrain_mountain_092_hard,maps/mountain/terrain_mountain_092_easy.json,maps/mountain/terrain_mountain_092_medium.json,maps/mountain/terrain_mountain_092_hard.json
train,terrain_mountain_093,mountain,93,terrain_mountain_093_easy,terrain_mountain_093_medium,terrain_mountain_093_hard,maps/mountain/terrain_mountain_093_easy.json,maps/mountain/terrain_mountain_093_medium.json,maps/mountain/terrain_mountain_093_hard.json
train,terrain_mountain_094,mountain,94,terrain_mountain_094_easy,terrain_mountain_094_medium,terrain_mountain_094_hard,maps/mountain/terrain_mountain_094_easy.json,maps/mountain/terrain_mountain_094_medium.json,maps/mountain/terrain_mountain_094_hard.json
train,terrain_mountain_095,mountain,95,terrain_mountain_095_easy,terrain_mountain_095_medium,terrain_mountain_095_hard,maps/mountain/terrain_mountain_095_easy.json,maps/mountain/terrain_mountain_095_medium.json,maps/mountain/terrain_mountain_095_hard.json
train,terrain_mountain_096,mountain,96,terrain_mountain_096_easy,terrain_mountain_096_medium,terrain_mountain_096_hard,maps/mountain/terrain_mountain_096_easy.json,maps/mountain/terrain_mountain_096_medium.json,maps/mountain/terrain_mountain_096_hard.json
train,terrain_mountain_097,mountain,97,terrain_mountain_097_easy,terrain_mountain_097_medium,terrain_mountain_097_hard,maps/mountain/terrain_mountain_097_easy.json,maps/mountain/terrain_mountain_097_medium.json,maps/mountain/terrain_mountain_097_hard.json
train,terrain_mountain_098,mountain,98,terrain_mountain_098_easy,terrain_mountain_098_medium,terrain_mountain_098_hard,maps/mountain/terrain_mountain_098_easy.json,maps/mountain/terrain_mountain_098_medium.json,maps/mountain/terrain_mountain_098_hard.json
train,terrain_mountain_100,mountain,100,terrain_mountain_100_easy,terrain_mountain_100_medium,terrain_mountain_100_hard,maps/mountain/terrain_mountain_100_easy.json,maps/mountain/terrain_mountain_100_medium.json,maps/mountain/terrain_mountain_100_hard.json
train,terrain_mountain_101,mountain,101,terrain_mountain_101_easy,terrain_mountain_101_medium,terrain_mountain_101_hard,maps/mountain/terrain_mountain_101_easy.json,maps/mountain/terrain_mountain_101_medium.json,maps/mountain/terrain_mountain_101_hard.json
train,terrain_mountain_102,mountain,102,terrain_mountain_102_easy,terrain_mountain_102_medium,terrain_mountain_102_hard,maps/mountain/terrain_mountain_102_easy.json,maps/mountain/terrain_mountain_102_medium.json,maps/mountain/terrain_mountain_102_hard.json
train,terrain_mountain_104,mountain,104,terrain_mountain_104_easy,terrain_mountain_104_medium,terrain_mountain_104_hard,maps/mountain/terrain_mountain_104_easy.json,maps/mountain/terrain_mountain_104_medium.json,maps/mountain/terrain_mountain_104_hard.json
train,terrain_mountain_105,mountain,105,terrain_mountain_105_easy,terrain_mountain_105_medium,terrain_mountain_105_hard,maps/mountain/terrain_mountain_105_easy.json,maps/mountain/terrain_mountain_105_medium.json,maps/mountain/terrain_mountain_105_hard.json
train,terrain_mountain_106,mountain,106,terrain_mountain_106_easy,terrain_mountain_106_medium,terrain_mountain_106_hard,maps/mountain/terrain_mountain_106_easy.json,maps/mountain/terrain_mountain_106_medium.json,maps/mountain/terrain_mountain_106_hard.json
train,terrain_mountain_107,mountain,107,terrain_mountain_107_easy,terrain_mountain_107_medium,terrain_mountain_107_hard,maps/mountain/terrain_mountain_107_easy.json,maps/mountain/terrain_mountain_107_medium.json,maps/mountain/terrain_mountain_107_hard.json
train,terrain_mountain_109,mountain,109,terrain_mountain_109_easy,terrain_mountain_109_medium,terrain_mountain_109_hard,maps/mountain/terrain_mountain_109_easy.json,maps/mountain/terrain_mountain_109_medium.json,maps/mountain/terrain_mountain_109_hard.json
train,terrain_mountain_110,mountain,110,terrain_mountain_110_easy,terrain_mountain_110_medium,terrain_mountain_110_hard,maps/mountain/terrain_mountain_110_easy.json,maps/mountain/terrain_mountain_110_medium.json,maps/mountain/terrain_mountain_110_hard.json
train,terrain_mountain_112,mountain,112,terrain_mountain_112_easy,terrain_mountain_112_medium,terrain_mountain_112_hard,maps/mountain/terrain_mountain_112_easy.json,maps/mountain/terrain_mountain_112_medium.json,maps/mountain/terrain_mountain_112_hard.json
train,terrain_mountain_113,mountain,113,terrain_mountain_113_easy,terrain_mountain_113_medium,terrain_mountain_113_hard,maps/mountain/terrain_mountain_113_easy.json,maps/mountain/terrain_mountain_113_medium.json,maps/mountain/terrain_mountain_113_hard.json
train,terrain_mountain_114,mountain,114,terrain_mountain_114_easy,terrain_mountain_114_medium,terrain_mountain_114_hard,maps/mountain/terrain_mountain_114_easy.json,maps/mountain/terrain_mountain_114_medium.json,maps/mountain/terrain_mountain_114_hard.json
train,terrain_mountain_115,mountain,115,terrain_mountain_115_easy,terrain_mountain_115_medium,terrain_mountain_115_hard,maps/mountain/terrain_mountain_115_easy.json,maps/mountain/terrain_mountain_115_medium.json,maps/mountain/terrain_mountain_115_hard.json
train,terrain_mountain_117,mountain,117,terrain_mountain_117_easy,terrain_mountain_117_medium,terrain_mountain_117_hard,maps/mountain/terrain_mountain_117_easy.json,maps/mountain/terrain_mountain_117_medium.json,maps/mountain/terrain_mountain_117_hard.json
train,terrain_mountain_118,mountain,118,terrain_mountain_118_easy,terrain_mountain_118_medium,terrain_mountain_118_hard,maps/mountain/terrain_mountain_118_easy.json,maps/mountain/terrain_mountain_118_medium.json,maps/mountain/terrain_mountain_118_hard.json
train,terrain_mountain_119,mountain,119,terrain_mountain_119_easy,terrain_mountain_119_medium,terrain_mountain_119_hard,maps/mountain/terrain_mountain_119_easy.json,maps/mountain/terrain_mountain_119_medium.json,maps/mountain/terrain_mountain_119_hard.json
train,terrain_mountain_120,mountain,120,terrain_mountain_120_easy,terrain_mountain_120_medium,terrain_mountain_120_hard,maps/mountain/terrain_mountain_120_easy.json,maps/mountain/terrain_mountain_120_medium.json,maps/mountain/terrain_mountain_120_hard.json
train,terrain_mountain_122,mountain,122,terrain_mountain_122_easy,terrain_mountain_122_medium,terrain_mountain_122_hard,maps/mountain/terrain_mountain_122_easy.json,maps/mountain/terrain_mountain_122_medium.json,maps/mountain/terrain_mountain_122_hard.json
train,terrain_mountain_123,mountain,123,terrain_mountain_123_easy,terrain_mountain_123_medium,terrain_mountain_123_hard,maps/mountain/terrain_mountain_123_easy.json,maps/mountain/terrain_mountain_123_medium.json,maps/mountain/terrain_mountain_123_hard.json
train,terrain_mountain_125,mountain,125,terrain_mountain_125_easy,terrain_mountain_125_medium,terrain_mountain_125_hard,maps/mountain/terrain_mountain_125_easy.json,maps/mountain/terrain_mountain_125_medium.json,maps/mountain/terrain_mountain_125_hard.json
train,terrain_mountain_129,mountain,129,terrain_mountain_129_easy,terrain_mountain_129_medium,terrain_mountain_129_hard,maps/mountain/terrain_mountain_129_easy.json,maps/mountain/terrain_mountain_129_medium.json,maps/mountain/terrain_mountain_129_hard.json
train,terrain_mountain_130,mountain,130,terrain_mountain_130_easy,terrain_mountain_130_medium,terrain_mountain_130_hard,maps/mountain/terrain_mountain_130_easy.json,maps/mountain/terrain_mountain_130_medium.json,maps/mountain/terrain_mountain_130_hard.json
train,terrain_mountain_131,mountain,131,terrain_mountain_131_easy,terrain_mountain_131_medium,terrain_mountain_131_hard,maps/mountain/terrain_mountain_131_easy.json,maps/mountain/terrain_mountain_131_medium.json,maps/mountain/terrain_mountain_131_hard.json
train,terrain_mountain_132,mountain,132,terrain_mountain_132_easy,terrain_mountain_132_medium,terrain_mountain_132_hard,maps/mountain/terrain_mountain_132_easy.json,maps/mountain/terrain_mountain_132_medium.json,maps/mountain/terrain_mountain_132_hard.json
train,terrain_mountain_134,mountain,134,terrain_mountain_134_easy,terrain_mountain_134_medium,terrain_mountain_134_hard,maps/mountain/terrain_mountain_134_easy.json,maps/mountain/terrain_mountain_134_medium.json,maps/mountain/terrain_mountain_134_hard.json
train,terrain_mountain_135,mountain,135,terrain_mountain_135_easy,terrain_mountain_135_medium,terrain_mountain_135_hard,maps/mountain/terrain_mountain_135_easy.json,maps/mountain/terrain_mountain_135_medium.json,maps/mountain/terrain_mountain_135_hard.json
train,terrain_mountain_136,mountain,136,terrain_mountain_136_easy,terrain_mountain_136_medium,terrain_mountain_136_hard,maps/mountain/terrain_mountain_136_easy.json,maps/mountain/terrain_mountain_136_medium.json,maps/mountain/terrain_mountain_136_hard.json
train,terrain_mountain_137,mountain,137,terrain_mountain_137_easy,terrain_mountain_137_medium,terrain_mountain_137_hard,maps/mountain/terrain_mountain_137_easy.json,maps/mountain/terrain_mountain_137_medium.json,maps/mountain/terrain_mountain_137_hard.json
train,terrain_mountain_138,mountain,138,terrain_mountain_138_easy,terrain_mountain_138_medium,terrain_mountain_138_hard,maps/mountain/terrain_mountain_138_easy.json,maps/mountain/terrain_mountain_138_medium.json,maps/mountain/terrain_mountain_138_hard.json
train,terrain_mountain_139,mountain,139,terrain_mountain_139_easy,terrain_mountain_139_medium,terrain_mountain_139_hard,maps/mountain/terrain_mountain_139_easy.json,maps/mountain/terrain_mountain_139_medium.json,maps/mountain/terrain_mountain_139_hard.json
train,terrain_mountain_140,mountain,140,terrain_mountain_140_easy,terrain_mountain_140_medium,terrain_mountain_140_hard,maps/mountain/terrain_mountain_140_easy.json,maps/mountain/terrain_mountain_140_medium.json,maps/mountain/terrain_mountain_140_hard.json
train,terrain_mountain_144,mountain,144,terrain_mountain_144_easy,terrain_mountain_144_medium,terrain_mountain_144_hard,maps/mountain/terrain_mountain_144_easy.json,maps/mountain/terrain_mountain_144_medium.json,maps/mountain/terrain_mountain_144_hard.json
train,terrain_mountain_146,mountain,146,terrain_mountain_146_easy,terrain_mountain_146_medium,terrain_mountain_146_hard,maps/mountain/terrain_mountain_146_easy.json,maps/mountain/terrain_mountain_146_medium.json,maps/mountain/terrain_mountain_146_hard.json
train,terrain_mountain_148,mountain,148,terrain_mountain_148_easy,terrain_mountain_148_medium,terrain_mountain_148_hard,maps/mountain/terrain_mountain_148_easy.json,maps/mountain/terrain_mountain_148_medium.json,maps/mountain/terrain_mountain_148_hard.json
train,terrain_mountain_149,mountain,149,terrain_mountain_149_easy,terrain_mountain_149_medium,terrain_mountain_149_hard,maps/mountain/terrain_mountain_149_easy.json,maps/mountain/terrain_mountain_149_medium.json,maps/mountain/terrain_mountain_149_hard.json
train,terrain_mountain_150,mountain,150,terrain_mountain_150_easy,terrain_mountain_150_medium,terrain_mountain_150_hard,maps/mountain/terrain_mountain_150_easy.json,maps/mountain/terrain_mountain_150_medium.json,maps/mountain/terrain_mountain_150_hard.json
train,terrain_mountain_151,mountain,151,terrain_mountain_151_easy,terrain_mountain_151_medium,terrain_mountain_151_hard,maps/mountain/terrain_mountain_151_easy.json,maps/mountain/terrain_mountain_151_medium.json,maps/mountain/terrain_mountain_151_hard.json
train,terrain_mountain_154,mountain,154,terrain_mountain_154_easy,terrain_mountain_154_medium,terrain_mountain_154_hard,maps/mountain/terrain_mountain_154_easy.json,maps/mountain/terrain_mountain_154_medium.json,maps/mountain/terrain_mountain_154_hard.json
train,terrain_mountain_156,mountain,156,terrain_mountain_156_easy,terrain_mountain_156_medium,terrain_mountain_156_hard,maps/mountain/terrain_mountain_156_easy.json,maps/mountain/terrain_mountain_156_medium.json,maps/mountain/terrain_mountain_156_hard.json
train,terrain_mountain_157,mountain,157,terrain_mountain_157_easy,terrain_mountain_157_medium,terrain_mountain_157_hard,maps/mountain/terrain_mountain_157_easy.json,maps/mountain/terrain_mountain_157_medium.json,maps/mountain/terrain_mountain_157_hard.json
train,terrain_mountain_158,mountain,158,terrain_mountain_158_easy,terrain_mountain_158_medium,terrain_mountain_158_hard,maps/mountain/terrain_mountain_158_easy.json,maps/mountain/terrain_mountain_158_medium.json,maps/mountain/terrain_mountain_158_hard.json
train,terrain_mountain_159,mountain,159,terrain_mountain_159_easy,terrain_mountain_159_medium,terrain_mountain_159_hard,maps/mountain/terrain_mountain_159_easy.json,maps/mountain/terrain_mountain_159_medium.json,maps/mountain/terrain_mountain_159_hard.json
train,terrain_mountain_160,mountain,160,terrain_mountain_160_easy,terrain_mountain_160_medium,terrain_mountain_160_hard,maps/mountain/terrain_mountain_160_easy.json,maps/mountain/terrain_mountain_160_medium.json,maps/mountain/terrain_mountain_160_hard.json
train,terrain_mountain_161,mountain,161,terrain_mountain_161_easy,terrain_mountain_161_medium,terrain_mountain_161_hard,maps/mountain/terrain_mountain_161_easy.json,maps/mountain/terrain_mountain_161_medium.json,maps/mountain/terrain_mountain_161_hard.json
train,terrain_mountain_162,mountain,162,terrain_mountain_162_easy,terrain_mountain_162_medium,terrain_mountain_162_hard,maps/mountain/terrain_mountain_162_easy.json,maps/mountain/terrain_mountain_162_medium.json,maps/mountain/terrain_mountain_162_hard.json
train,terrain_mountain_164,mountain,164,terrain_mountain_164_easy,terrain_mountain_164_medium,terrain_mountain_164_hard,maps/mountain/terrain_mountain_164_easy.json,maps/mountain/terrain_mountain_164_medium.json,maps/mountain/terrain_mountain_164_hard.json
train,terrain_mountain_165,mountain,165,terrain_mountain_165_easy,terrain_mountain_165_medium,terrain_mountain_165_hard,maps/mountain/terrain_mountain_165_easy.json,maps/mountain/terrain_mountain_165_medium.json,maps/mountain/terrain_mountain_165_hard.json
train,terrain_mountain_166,mountain,166,terrain_mountain_166_easy,terrain_mountain_166_medium,terrain_mountain_166_hard,maps/mountain/terrain_mountain_166_easy.json,maps/mountain/terrain_mountain_166_medium.json,maps/mountain/terrain_mountain_166_hard.json
train,terrain_mountain_167,mountain,167,terrain_mountain_167_easy,terrain_mountain_167_medium,terrain_mountain_167_hard,maps/mountain/terrain_mountain_167_easy.json,maps/mountain/terrain_mountain_167_medium.json,maps/mountain/terrain_mountain_167_hard.json
train,terrain_mountain_168,mountain,168,terrain_mountain_168_easy,terrain_mountain_168_medium,terrain_mountain_168_hard,maps/mountain/terrain_mountain_168_easy.json,maps/mountain/terrain_mountain_168_medium.json,maps/mountain/terrain_mountain_168_hard.json
train,terrain_mountain_169,mountain,169,terrain_mountain_169_easy,terrain_mountain_169_medium,terrain_mountain_169_hard,maps/mountain/terrain_mountain_169_easy.json,maps/mountain/terrain_mountain_169_medium.json,maps/mountain/terrain_mountain_169_hard.json
train,terrain_mountain_172,mountain,172,terrain_mountain_172_easy,terrain_mountain_172_medium,terrain_mountain_172_hard,maps/mountain/terrain_mountain_172_easy.json,maps/mountain/terrain_mountain_172_medium.json,maps/mountain/terrain_mountain_172_hard.json
train,terrain_mountain_175,mountain,175,terrain_mountain_175_easy,terrain_mountain_175_medium,terrain_mountain_175_hard,maps/mountain/terrain_mountain_175_easy.json,maps/mountain/terrain_mountain_175_medium.json,maps/mountain/terrain_mountain_175_hard.json
train,terrain_mountain_179,mountain,179,terrain_mountain_179_easy,terrain_mountain_179_medium,terrain_mountain_179_hard,maps/mountain/terrain_mountain_179_easy.json,maps/mountain/terrain_mountain_179_medium.json,maps/mountain/terrain_mountain_179_hard.json
train,terrain_mountain_182,mountain,182,terrain_mountain_182_easy,terrain_mountain_182_medium,terrain_mountain_182_hard,maps/mountain/terrain_mountain_182_easy.json,maps/mountain/terrain_mountain_182_medium.json,maps/mountain/terrain_mountain_182_hard.json
train,terrain_mountain_183,mountain,183,terrain_mountain_183_easy,terrain_mountain_183_medium,terrain_mountain_183_hard,maps/mountain/terrain_mountain_183_easy.json,maps/mountain/terrain_mountain_183_medium.json,maps/mountain/terrain_mountain_183_hard.json
train,terrain_mountain_185,mountain,185,terrain_mountain_185_easy,terrain_mountain_185_medium,terrain_mountain_185_hard,maps/mountain/terrain_mountain_185_easy.json,maps/mountain/terrain_mountain_185_medium.json,maps/mountain/terrain_mountain_185_hard.json
train,terrain_mountain_187,mountain,187,terrain_mountain_187_easy,terrain_mountain_187_medium,terrain_mountain_187_hard,maps/mountain/terrain_mountain_187_easy.json,maps/mountain/terrain_mountain_187_medium.json,maps/mountain/terrain_mountain_187_hard.json
train,terrain_mountain_188,mountain,188,terrain_mountain_188_easy,terrain_mountain_188_medium,terrain_mountain_188_hard,maps/mountain/terrain_mountain_188_easy.json,maps/mountain/terrain_mountain_188_medium.json,maps/mountain/terrain_mountain_188_hard.json
train,terrain_mountain_189,mountain,189,terrain_mountain_189_easy,terrain_mountain_189_medium,terrain_mountain_189_hard,maps/mountain/terrain_mountain_189_easy.json,maps/mountain/terrain_mountain_189_medium.json,maps/mountain/terrain_mountain_189_hard.json
train,terrain_mountain_190,mountain,190,terrain_mountain_190_easy,terrain_mountain_190_medium,terrain_mountain_190_hard,maps/mountain/terrain_mountain_190_easy.json,maps/mountain/terrain_mountain_190_medium.json,maps/mountain/terrain_mountain_190_hard.json
train,terrain_mountain_192,mountain,192,terrain_mountain_192_easy,terrain_mountain_192_medium,terrain_mountain_192_hard,maps/mountain/terrain_mountain_192_easy.json,maps/mountain/terrain_mountain_192_medium.json,maps/mountain/terrain_mountain_192_hard.json
train,terrain_mountain_193,mountain,193,terrain_mountain_193_easy,terrain_mountain_193_medium,terrain_mountain_193_hard,maps/mountain/terrain_mountain_193_easy.json,maps/mountain/terrain_mountain_193_medium.json,maps/mountain/terrain_mountain_193_hard.json
train,terrain_mountain_194,mountain,194,terrain_mountain_194_easy,terrain_mountain_194_medium,terrain_mountain_194_hard,maps/mountain/terrain_mountain_194_easy.json,maps/mountain/terrain_mountain_194_medium.json,maps/mountain/terrain_mountain_194_hard.json
train,terrain_mountain_195,mountain,195,terrain_mountain_195_easy,terrain_mountain_195_medium,terrain_mountain_195_hard,maps/mountain/terrain_mountain_195_easy.json,maps/mountain/terrain_mountain_195_medium.json,maps/mountain/terrain_mountain_195_hard.json
train,terrain_mountain_196,mountain,196,terrain_mountain_196_easy,terrain_mountain_196_medium,terrain_mountain_196_hard,maps/mountain/terrain_mountain_196_easy.json,maps/mountain/terrain_mountain_196_medium.json,maps/mountain/terrain_mountain_196_hard.json
train,terrain_mountain_197,mountain,197,terrain_mountain_197_easy,terrain_mountain_197_medium,terrain_mountain_197_hard,maps/mountain/terrain_mountain_197_easy.json,maps/mountain/terrain_mountain_197_medium.json,maps/mountain/terrain_mountain_197_hard.json
train,terrain_mountain_198,mountain,198,terrain_mountain_198_easy,terrain_mountain_198_medium,terrain_mountain_198_hard,maps/mountain/terrain_mountain_198_easy.json,maps/mountain/terrain_mountain_198_medium.json,maps/mountain/terrain_mountain_198_hard.json
train,terrain_mountain_200,mountain,200,terrain_mountain_200_easy,terrain_mountain_200_medium,terrain_mountain_200_hard,maps/mountain/terrain_mountain_200_easy.json,maps/mountain/terrain_mountain_200_medium.json,maps/mountain/terrain_mountain_200_hard.json
train,terrain_mountain_201,mountain,201,terrain_mountain_201_easy,terrain_mountain_201_medium,terrain_mountain_201_hard,maps/mountain/terrain_mountain_201_easy.json,maps/mountain/terrain_mountain_201_medium.json,maps/mountain/terrain_mountain_201_hard.json
train,terrain_mountain_202,mountain,202,terrain_mountain_202_easy,terrain_mountain_202_medium,terrain_mountain_202_hard,maps/mountain/terrain_mountain_202_easy.json,maps/mountain/terrain_mountain_202_medium.json,maps/mountain/terrain_mountain_202_hard.json
train,terrain_mountain_203,mountain,203,terrain_mountain_203_easy,terrain_mountain_203_medium,terrain_mountain_203_hard,maps/mountain/terrain_mountain_203_easy.json,maps/mountain/terrain_mountain_203_medium.json,maps/mountain/terrain_mountain_203_hard.json
train,terrain_mountain_204,mountain,204,terrain_mountain_204_easy,terrain_mountain_204_medium,terrain_mountain_204_hard,maps/mountain/terrain_mountain_204_easy.json,maps/mountain/terrain_mountain_204_medium.json,maps/mountain/terrain_mountain_204_hard.json
train,terrain_mountain_206,mountain,206,terrain_mountain_206_easy,terrain_mountain_206_medium,terrain_mountain_206_hard,maps/mountain/terrain_mountain_206_easy.json,maps/mountain/terrain_mountain_206_medium.json,maps/mountain/terrain_mountain_206_hard.json
train,terrain_mountain_207,mountain,207,terrain_mountain_207_easy,terrain_mountain_207_medium,terrain_mountain_207_hard,maps/mountain/terrain_mountain_207_easy.json,maps/mountain/terrain_mountain_207_medium.json,maps/mountain/terrain_mountain_207_hard.json
train,terrain_mountain_208,mountain,208,terrain_mountain_208_easy,terrain_mountain_208_medium,terrain_mountain_208_hard,maps/mountain/terrain_mountain_208_easy.json,maps/mountain/terrain_mountain_208_medium.json,maps/mountain/terrain_mountain_208_hard.json
train,terrain_mountain_211,mountain,211,terrain_mountain_211_easy,terrain_mountain_211_medium,terrain_mountain_211_hard,maps/mountain/terrain_mountain_211_easy.json,maps/mountain/terrain_mountain_211_medium.json,maps/mountain/terrain_mountain_211_hard.json
train,terrain_mountain_213,mountain,213,terrain_mountain_213_easy,terrain_mountain_213_medium,terrain_mountain_213_hard,maps/mountain/terrain_mountain_213_easy.json,maps/mountain/terrain_mountain_213_medium.json,maps/mountain/terrain_mountain_213_hard.json
train,terrain_mountain_214,mountain,214,terrain_mountain_214_easy,terrain_mountain_214_medium,terrain_mountain_214_hard,maps/mountain/terrain_mountain_214_easy.json,maps/mountain/terrain_mountain_214_medium.json,maps/mountain/terrain_mountain_214_hard.json
train,terrain_mountain_215,mountain,215,terrain_mountain_215_easy,terrain_mountain_215_medium,terrain_mountain_215_hard,maps/mountain/terrain_mountain_215_easy.json,maps/mountain/terrain_mountain_215_medium.json,maps/mountain/terrain_mountain_215_hard.json
train,terrain_mountain_217,mountain,217,terrain_mountain_217_easy,terrain_mountain_217_medium,terrain_mountain_217_hard,maps/mountain/terrain_mountain_217_easy.json,maps/mountain/terrain_mountain_217_medium.json,maps/mountain/terrain_mountain_217_hard.json
train,terrain_mountain_218,mountain,218,terrain_mountain_218_easy,terrain_mountain_218_medium,terrain_mountain_218_hard,maps/mountain/terrain_mountain_218_easy.json,maps/mountain/terrain_mountain_218_medium.json,maps/mountain/terrain_mountain_218_hard.json
train,terrain_mountain_219,mountain,219,terrain_mountain_219_easy,terrain_mountain_219_medium,terrain_mountain_219_hard,maps/mountain/terrain_mountain_219_easy.json,maps/mountain/terrain_mountain_219_medium.json,maps/mountain/terrain_mountain_219_hard.json
train,terrain_mountain_221,mountain,221,terrain_mountain_221_easy,terrain_mountain_221_medium,terrain_mountain_221_hard,maps/mountain/terrain_mountain_221_easy.json,maps/mountain/terrain_mountain_221_medium.json,maps/mountain/terrain_mountain_221_hard.json
train,terrain_mountain_223,mountain,223,terrain_mountain_223_easy,terrain_mountain_223_medium,terrain_mountain_223_hard,maps/mountain/terrain_mountain_223_easy.json,maps/mountain/terrain_mountain_223_medium.json,maps/mountain/terrain_mountain_223_hard.json
train,terrain_mountain_226,mountain,226,terrain_mountain_226_easy,terrain_mountain_226_medium,terrain_mountain_226_hard,maps/mountain/terrain_mountain_226_easy.json,maps/mountain/terrain_mountain_226_medium.json,maps/mountain/terrain_mountain_226_hard.json
train,terrain_mountain_227,mountain,227,terrain_mountain_227_easy,terrain_mountain_227_medium,terrain_mountain_227_hard,maps/mountain/terrain_mountain_227_easy.json,maps/mountain/terrain_mountain_227_medium.json,maps/mountain/terrain_mountain_227_hard.json
train,terrain_mountain_228,mountain,228,terrain_mountain_228_easy,terrain_mountain_228_medium,terrain_mountain_228_hard,maps/mountain/terrain_mountain_228_easy.json,maps/mountain/terrain_mountain_228_medium.json,maps/mountain/terrain_mountain_228_hard.json
train,terrain_mountain_230,mountain,230,terrain_mountain_230_easy,terrain_mountain_230_medium,terrain_mountain_230_hard,maps/mountain/terrain_mountain_230_easy.json,maps/mountain/terrain_mountain_230_medium.json,maps/mountain/terrain_mountain_230_hard.json
train,terrain_mountain_231,mountain,231,terrain_mountain_231_easy,terrain_mountain_231_medium,terrain_mountain_231_hard,maps/mountain/terrain_mountain_231_easy.json,maps/mountain/terrain_mountain_231_medium.json,maps/mountain/terrain_mountain_231_hard.json
train,terrain_mountain_232,mountain,232,terrain_mountain_232_easy,terrain_mountain_232_medium,terrain_mountain_232_hard,maps/mountain/terrain_mountain_232_easy.json,maps/mountain/terrain_mountain_232_medium.json,maps/mountain/terrain_mountain_232_hard.json
train,terrain_mountain_234,mountain,234,terrain_mountain_234_easy,terrain_mountain_234_medium,terrain_mountain_234_hard,maps/mountain/terrain_mountain_234_easy.json,maps/mountain/terrain_mountain_234_medium.json,maps/mountain/terrain_mountain_234_hard.json
train,terrain_mountain_236,mountain,236,terrain_mountain_236_easy,terrain_mountain_236_medium,terrain_mountain_236_hard,maps/mountain/terrain_mountain_236_easy.json,maps/mountain/terrain_mountain_236_medium.json,maps/mountain/terrain_mountain_236_hard.json
train,terrain_mountain_238,mountain,238,terrain_mountain_238_easy,terrain_mountain_238_medium,terrain_mountain_238_hard,maps/mountain/terrain_mountain_238_easy.json,maps/mountain/terrain_mountain_238_medium.json,maps/mountain/terrain_mountain_238_hard.json
train,terrain_mountain_240,mountain,240,terrain_mountain_240_easy,terrain_mountain_240_medium,terrain_mountain_240_hard,maps/mountain/terrain_mountain_240_easy.json,maps/mountain/terrain_mountain_240_medium.json,maps/mountain/terrain_mountain_240_hard.json
