instance_id,family,difficulty,json_file,npz_file,json_size_bytes,npz_size_bytes,json_sha256,npz_sha256
terrain_rugged_076_easy,rugged,easy,maps/rugged/terrain_rugged_076_easy.json,npz/rugged/terrain_rugged_076_easy.npz,1027135,293247,d4536ac6318a2d4e5c91d6aff35f20a150ad61d55ae65e5d032409ddf7279096,23307385c1d65b80a9cae8649d50ccb25d9c093a99f18a82c218cc9ace2b3db2
terrain_rugged_076_hard,rugged,hard,maps/rugged/terrain_rugged_076_hard.json,npz/rugged/terrain_rugged_076_hard.npz,1038578,313333,a2b32fb86836496bdfaaefcc8a0d1170a0d4553465d92d49c6fe63fa698befba,10179f3133b1ff69330786fa3b569d7595d45537b827339e6decd240d2220a74
terrain_rugged_076_medium,rugged,medium,maps/rugged/terrain_rugged_076_medium.json,npz/rugged/terrain_rugged_076_medium.npz,1035727,308676,9deed35638a2068d2fdfa3ff919544f3da0cbb42feed294b6864fd8040c5d071,84c3934bbcf1eeab8011946ac01e73112981f11c068798fb0ae402b68361e3e8
terrain_rugged_077_easy,rugged,easy,maps/rugged/terrain_rugged_077_easy.json,npz/rugged/terrain_rugged_077_easy.npz,1025659,298645,116e9c196e010998bdb9b5ca99bfeb12fd4238669d7592c56e87252229cc27b6,09452bcf7f414f6e6437c85a24888cb0c312e35708f1894ce1e054cec2510497
terrain_rugged_077_hard,rugged,hard,maps/rugged/terrain_rugged_077_hard.json,npz/rugged/terrain_rugged_077_hard.npz,1037573,318945,5a188fc8b7e3da6884222ae5ae699217a9e0b94fad494a8ccf26ca6f701489f9,113bb3194cc8b12008579bf1d6ae8a1fa8a9d9a2c1f27222aca22361fb73227c
terrain_rugged_077_medium,rugged,medium,maps/rugged/terrain_rugged_077_medium.json,npz/rugged/terrain_rugged_077_medium.npz,1032500,311922,298f368158cdb3bcfbc04c64053f711bac5cabdb64e6c94dbf7be7d072e28803,69313ec9c2dad71322357bf8f5d0105c99b1cf89d9c2fb9aa9e367cee35bfaae
terrain_rugged_078_easy,rugged,easy,maps/rugged/terrain_rugged_078_easy.json,npz/rugged/terrain_rugged_078_easy.npz,1029992,298247,a49f7056b412600f326254380148fea3008eb59ae7cbe16b28acb5713b513751,e3236119bc6c866df78f2c67d0267d59447310df8411e789cc0993ce56464cd3
terrain_rugged_078_hard,rugged,hard,maps/rugged/terrain_rugged_078_hard.json,npz/rugged/terrain_rugged_078_hard.npz,1038267,310334,887aaf0962925a725b343d4488fe0b222646b8317c8a601287d87cbf4ec5769b,2079de3e13cd54971d7733bd332928046577bdb802162218069d7b2698d6981a
terrain_rugged_078_medium,rugged,medium,maps/rugged/terrain_rugged_078_medium.json,npz/rugged/terrain_rugged_078_medium.npz,1036997,308610,341e6f026f70e4b33c38fa8b5aa8e25683b89af253b6da859804372902e476d4,6735bdcd061fc487a331744381c1742e39f106038cdd21ea83c7be37ecbea2ad
terrain_rugged_079_easy,rugged,easy,maps/rugged/terrain_rugged_079_easy.json,npz/rugged/terrain_rugged_079_easy.npz,1025030,293319,6af5f837c6983f0bfa01ed90d7a4c9443aaebd3486faa493cdd688d6ae125f2b,8fbb5008a7886c11a51e70da62223785cc16cf46fe7c27c9ccb2f8d7a7a5af0b
terrain_rugged_079_hard,rugged,hard,maps/rugged/terrain_rugged_079_hard.json,npz/rugged/terrain_rugged_079_hard.npz,1038930,314732,f5bac9034f0589917dc0faf1bde07b785df73cc52b8710c842577578ca6a7658,95bf1370e9a1b6ee62aef0d2e1b07b870297a5ba1e48b20b35a4673f1b7e014f
terrain_rugged_079_medium,rugged,medium,maps/rugged/terrain_rugged_079_medium.json,npz/rugged/terrain_rugged_079_medium.npz,1033457,308064,ab35642c7e44b100a797f8ec6cbd516e9308ad673f3ee3b4b48ccf2c0bebed45,2887fd9e6852c057fafef4e5d1edd24f2b8c4350ce08b3cba7716b9001ec9540
terrain_rugged_080_easy,rugged,easy,maps/rugged/terrain_rugged_080_easy.json,npz/rugged/terrain_rugged_080_easy.npz,1025689,291977,cc8f1cd0320a7d6a128a361db16d627308e1ac5a67d911a4bb33f5660b51389c,4089423250988089957b977f19b1a5d5aa4e3d6795c65474a4df598eafc4fa59
terrain_rugged_080_hard,rugged,hard,maps/rugged/terrain_rugged_080_hard.json,npz/rugged/terrain_rugged_080_hard.npz,1036459,312952,9440720eef2cad323c79efa713020f2318f2b30fa528688dc0913b3e1390a106,420b68e7619b6a1b8695f14bfa9dd5edcefec0208784665420e82a9a6f380b45
terrain_rugged_080_medium,rugged,medium,maps/rugged/terrain_rugged_080_medium.json,npz/rugged/terrain_rugged_080_medium.npz,1032586,305603,596b72347a085d62742913437bbe779d458a5444846cd10f9c265dee493cbc71,45834b8620d1f85ef05056f55523daf33a970653d695ec837929f59bb0d7a623
terrain_rugged_081_easy,rugged,easy,maps/rugged/terrain_rugged_081_easy.json,npz/rugged/terrain_rugged_081_easy.npz,1026464,295296,2abd987b2d21b43fd3d484768ce03d191ef47799cb2ef5b1f4076fbfe1dc763b,5d43be282c7dfae06dc9f132bc25d27b8518a76aba6a010f1a047465bc7074bd
terrain_rugged_081_hard,rugged,hard,maps/rugged/terrain_rugged_081_hard.json,npz/rugged/terrain_rugged_081_hard.npz,1038645,313400,0c10ba98f4b3cb9c8b58236c09321f4ef51c40218fed802b99836730077fe3bc,f36dd4860268102735640bf3f62e2e86305b5d7e2637e9760b66fa3806970f21
terrain_rugged_081_medium,rugged,medium,maps/rugged/terrain_rugged_081_medium.json,npz/rugged/terrain_rugged_081_medium.npz,1035575,309429,9846c785b9c5fbf25e34e6ff4d3938d34ea9a60aa72353a923894282b014f600,6330f0b62f6b52d7bdcb2e1f0fa5a4fbfcf0c488d1ab9a8b409e9ba585aa0a2b
terrain_rugged_082_easy,rugged,easy,maps/rugged/terrain_rugged_082_easy.json,npz/rugged/terrain_rugged_082_easy.npz,1024261,292270,51ff226fc3289e53551810eff2c7687bd693fa8c2084056fbefc23a4572e8dc1,84d7b995291215b2c3c15bcd0603f1cb26f1f9c2ab537b2958776932129f0328
terrain_rugged_082_hard,rugged,hard,maps/rugged/terrain_rugged_082_hard.json,npz/rugged/terrain_rugged_082_hard.npz,1033208,307081,36e64f54c1f99b4a49f954ff99236d0df29d173b7c57a224bb6fd2845c4000fa,7db2b2f63f0adec85e710230ac76df842a105feeb472ff683de08a8ff402ac97
terrain_rugged_082_medium,rugged,medium,maps/rugged/terrain_rugged_082_medium.json,npz/rugged/terrain_rugged_082_medium.npz,1032903,306136,3545139ca94fb6a8bfeb42a8bd56cded03242a39276b4458d3f1341eee93554f,54c818492e1c64ab34961b91f32adbd5073f6c075d0bc5ec488eac907c35d972
terrain_rugged_083_easy,rugged,easy,maps/rugged/terrain_rugged_083_easy.json,npz/rugged/terrain_rugged_083_easy.npz,1026974,293378,61e96a3b3ffc1b3a8c62dc0eaf6831bc0681e6cdcacea3fdbf7fdc268d151ff9,e62a20bf73e835868cb3f957596325da1bd5d6bc5093537ff56bdc82a8d09ccb
terrain_rugged_083_hard,rugged,hard,maps/rugged/terrain_rugged_083_hard.json,npz/rugged/terrain_rugged_083_hard.npz,1037454,311113,84ac20e92a4bba22b88a5492aa8a54664fabd6cf789af2c32de554adbb17af5e,ed8e095a2101bf80d87ad975e63ca29bb19b227448f22145544d04b805cf4ae1
terrain_rugged_083_medium,rugged,medium,maps/rugged/terrain_rugged_083_medium.json,npz/rugged/terrain_rugged_083_medium.npz,1035398,308113,4188ed8c65e0a5db978c3997721c435d759ece1baf58e8fd2255eae397379778,3de965de4dae6ef2f144a43cc7ac9887ed21cd7bcb7268275272e57f1857394c
terrain_rugged_084_easy,rugged,easy,maps/rugged/terrain_rugged_084_easy.json,npz/rugged/terrain_rugged_084_easy.npz,1027256,296225,235e1f851fed25f0c56fc29c4f032dcc4e52f11ffaed15d8f383183efe8809c8,0c2af70fe819be06a6b631ac7fa0be5c9742f3f542b1c9b76bad54dcbe9b3950
terrain_rugged_084_hard,rugged,hard,maps/rugged/terrain_rugged_084_hard.json,npz/rugged/terrain_rugged_084_hard.npz,1040610,314299,3c73616f0cfcf72e7d80b35f9db7191e2b6d413aba0eea8efd8e8d549865960f,6832d08ec94aa04ef91e32108f9a37c764069deb5fea0b4fa494a3ef3aafae48
terrain_rugged_084_medium,rugged,medium,maps/rugged/terrain_rugged_084_medium.json,npz/rugged/terrain_rugged_084_medium.npz,1037199,308716,f3510fb1ef28c6947d2c07f40a0579d3948356d0859140370d4c8d5019e0cc09,556b244cf6f3478efdcb2c0ece0ebe2ddd5bde6733a6089645d02cf38df9b38b
terrain_rugged_085_easy,rugged,easy,maps/rugged/terrain_rugged_085_easy.json,npz/rugged/terrain_rugged_085_easy.npz,1027196,294174,b355126162bcf0e10280823d31d5194fa0742781623d8b28d31081c30ca77554,f07b5da922e37c944af914f2c0f56852b3fbc096fe0bc0b941a6f1e9c441e061
terrain_rugged_085_hard,rugged,hard,maps/rugged/terrain_rugged_085_hard.json,npz/rugged/terrain_rugged_085_hard.npz,1037640,309344,2707bbe3234483224022d8c33787a06a5cb19c53c2fd891010139b1a391232ed,f3898d1bc4281df059187e9f504ddd71725db389d858c493a6331bd95ca1db3b
terrain_rugged_085_medium,rugged,medium,maps/rugged/terrain_rugged_085_medium.json,npz/rugged/terrain_rugged_085_medium.npz,1035706,305462,45c4afebbbfc4dd39c11b87c161f39266af6ae162531d3794fd77e45ea2ac69d,f1a7da74f0cff8e433ce454138b417fc4e4ff99ace46b79de46fa536aa66d974
terrain_rugged_086_easy,rugged,easy,maps/rugged/terrain_rugged_086_easy.json,npz/rugged/terrain_rugged_086_easy.npz,1027757,295721,7e5e3ee99a83adef85ac6cf110c5a085c83d6a9d9ddf5ef0f9ae1c04a977d3e1,6d5a3e247b9bd6abade85dc8c4ce1a35bf99d0f33d07b60bf0f58b1f7b95f101
terrain_rugged_086_hard,rugged,hard,maps/rugged/terrain_rugged_086_hard.json,npz/rugged/terrain_rugged_086_hard.npz,1039129,312474,5c6c5869efe6383db8de3b0db9086cd3091bfb4739ead5340020d6a41e7b0263,44c2713a36ef81d63e3c06ab65d712edb2df6a71a3569eafe64454c36833816a
terrain_rugged_086_medium,rugged,medium,maps/rugged/terrain_rugged_086_medium.json,npz/rugged/terrain_rugged_086_medium.npz,1036197,309067,f211f40a7bed13380d59b22289fcd1d02bc6a82d7036c1fc90244227daf61f35,10957b1f228a8a718b55cc48dcfd9a404d3a2013ad6ffa7c5b76b25c1dc81332
terrain_rugged_087_easy,rugged,easy,maps/rugged/terrain_rugged_087_easy.json,npz/rugged/terrain_rugged_087_easy.npz,1027152,296877,34b6e93e83ba84f04d2d9a5b78080395726aa5a97cf1fb20c6c5b9e56f906a4b,823c16ecd2171dff07759d44598dd8c1e5e4faa332115640056f6ce7cb325a30
terrain_rugged_087_hard,rugged,hard,maps/rugged/terrain_rugged_087_hard.json,npz/rugged/terrain_rugged_087_hard.npz,1041247,316662,3f6ecf1376b8e6dce66a8eb86b38966aa70271173ecf8ff8a57367a9e92a4541,f1f05b2e67868ff5db05e01672218a559dd0f94de3e663485c4349c6c83fa5e7
terrain_rugged_087_medium,rugged,medium,maps/rugged/terrain_rugged_087_medium.json,npz/rugged/terrain_rugged_087_medium.npz,1031738,303907,66e5ec3bf00954f9abf994d07747c79c0f3d9f5772b4487b120a28a6464aee5c,4edf3a712eaa252253b4ab50be1cf4a58aa55127bd1b4fb0063cdc6940508351
terrain_rugged_088_easy,rugged,easy,maps/rugged/terrain_rugged_088_easy.json,npz/rugged/terrain_rugged_088_easy.npz,1027242,297335,d7a37f4e7336c4a62f376d9b32be52a3bcd39f351d159bd670a6e50a59e57f5c,0fa61979f75ab54242ee68b77fbcb0da4f5fe41cda56d94958046d3c5326944e
terrain_rugged_088_hard,rugged,hard,maps/rugged/terrain_rugged_088_hard.json,npz/rugged/terrain_rugged_088_hard.npz,1037242,314150,69f5f5fa96cdb1df30d459e093bafc0ed671ddfe6e375f489bdc0edc20cd4450,f6b1dd31b8e7632264dc9e39c9e0c4712a7ad9970532513b16f24f4b9ba49b74
terrain_rugged_088_medium,rugged,medium,maps/rugged/terrain_rugged_088_medium.json,npz/rugged/terrain_rugged_088_medium.npz,1035073,310473,66589763ce8eb0620aecce925a114cbe1123839110322d502df4c12a422871d3,54732c988c15320772ba2bbbce87060a0731223752182fd5fc73ec00a89692fa
terrain_rugged_089_easy,rugged,easy,maps/rugged/terrain_rugged_089_easy.json,npz/rugged/terrain_rugged_089_easy.npz,1026272,295823,3646cf4778c8b51f907f0d98f42f1577b7f5a044172687c82141099a517b1c75,e57784b9aa6a13a6430e7f19a9c0712d44432a1388163b85cff0fc61cf850da1
terrain_rugged_089_hard,rugged,hard,maps/rugged/terrain_rugged_089_hard.json,npz/rugged/terrain_rugged_089_hard.npz,1040411,314929,e2ff0f923ad7534d6b98ddded719822d8a1c848652a8510a91bf2f5f36f7c69e,a3aef4b6a143f58404e7cb6f49da7829709336669a9f5d7353b519331af6f93b
terrain_rugged_089_medium,rugged,medium,maps/rugged/terrain_rugged_089_medium.json,npz/rugged/terrain_rugged_089_medium.npz,1036380,309638,7a9ef664c2b45d39909a8919fba5b8ee132ce49cc837648d8ad4d77286e60877,f4b30787b1f96bc638543f652f78aa108ac299ff0705434cf735fe33588c4a8b
terrain_rugged_090_easy,rugged,easy,maps/rugged/terrain_rugged_090_easy.json,npz/rugged/terrain_rugged_090_easy.npz,1021770,291502,38bbdafeca56796677cef8537af4aadc80fcc84d12c2c3af104eb7701285dd41,d8f6bbda4cfeba9919fd6eca656f1275253fde6cb2ab41f0eb5ab8412c20cbfb
terrain_rugged_090_hard,rugged,hard,maps/rugged/terrain_rugged_090_hard.json,npz/rugged/terrain_rugged_090_hard.npz,1037271,315037,9e1e29b7e1587c293c1cf5768a17c3b113b13e609057e58acd27e7745707e051,1796a4608a487fa401c6478e6a64aafe1e03a38fd1cf1f1715721dced59078eb
terrain_rugged_090_medium,rugged,medium,maps/rugged/terrain_rugged_090_medium.json,npz/rugged/terrain_rugged_090_medium.npz,1030965,308557,3e90f9ef0820c0c9cb5f055067bec56f52c8adc2ebe5c43d88b4db961e4c1082,ac2a73a125951b34c02a2d7882d4d8900566841fc0bc267aaea6beaac26e827d
terrain_rugged_091_easy,rugged,easy,maps/rugged/terrain_rugged_091_easy.json,npz/rugged/terrain_rugged_091_easy.npz,1024240,292314,00da3f3d387c0b66d63c426420390caeb5c370423c1a1a43dfe2ddd721cd5bfb,fcbc77cdc04e8553b597301970c509c977906b547db905d6814f7091c68db083
terrain_rugged_091_hard,rugged,hard,maps/rugged/terrain_rugged_091_hard.json,npz/rugged/terrain_rugged_091_hard.npz,1038197,313696,635b872933b82261d461711f389e4ab2a665340a878613d79015a87ab2d8a6ea,dcc4f9c14b00d5268ed1417340a2e9f491aeca35207382bba45817ed2165f24c
terrain_rugged_091_medium,rugged,medium,maps/rugged/terrain_rugged_091_medium.json,npz/rugged/terrain_rugged_091_medium.npz,1031941,307000,8b6ed29e8adcea6ed028faf7ad0bbf85288190ccb0619bc2e64c2beaedfc1272,149f3fd49c151e6b5b23a88a3962bba66a9ac4683480ce374cd8e5cb18d5b55e
terrain_rugged_092_easy,rugged,easy,maps/rugged/terrain_rugged_092_easy.json,npz/rugged/terrain_rugged_092_easy.npz,1029133,296877,50b7fe40bf156609627f7b080bcee7bb5c881b57d2c95bf8521d519dc6ec9b46,a39cd7594faf13f463f7839386457fc3ade47d29103a524e7d9d6e1daf00b7dc
terrain_rugged_092_hard,rugged,hard,maps/rugged/terrain_rugged_092_hard.json,npz/rugged/terrain_rugged_092_hard.npz,1039809,313668,b9ebeda1cd1441887b72699d49f9989ec5a9031ef0f31820caba8d0dfacf0f31,1a20cf43c7ca33a27937a1d82b85652ea87755f7a36c1eff7d14652092c26891
terrain_rugged_092_medium,rugged,medium,maps/rugged/terrain_rugged_092_medium.json,npz/rugged/terrain_rugged_092_medium.npz,1037593,309376,2f815542704e92db68214b7d67654b274a0f2779f5bf6a644936e398b67e966d,00ab8c86d1d125ca585bb984b5d9a99653ea7f700df895a8a11f6816f4ac085a
terrain_rugged_093_easy,rugged,easy,maps/rugged/terrain_rugged_093_easy.json,npz/rugged/terrain_rugged_093_easy.npz,1025337,296154,71b8491f4551b85be0691b3b7f2d1621f5465700bb71f6444d1768c40992a501,bf339034a3e6993784636b2a39eceb63c4bc8accca2c08a87d5ff9f81d77a18e
terrain_rugged_093_hard,rugged,hard,maps/rugged/terrain_rugged_093_hard.json,npz/rugged/terrain_rugged_093_hard.npz,1040638,315140,3dcd45085ba9a5ab5c21dc1b39635ccdfa5d60f6b10782ad9a6903df22dc6eab,a530688579f3eb4e636741c0b7ef747c83494ab444ced73f1fbda95104e6009d
terrain_rugged_093_medium,rugged,medium,maps/rugged/terrain_rugged_093_medium.json,npz/rugged/terrain_rugged_093_medium.npz,1037675,311047,3be1fc40e74a2198efd49cb47bbbc94c3539849d55dcce9c079ac5fdafdc1b9a,dfb04dbe05deebd4e29c22cd885c571a119dc8d2dfbc0a4f0120bdfc4e5d6c20
terrain_rugged_094_easy,rugged,easy,maps/rugged/terrain_rugged_094_easy.json,npz/rugged/terrain_rugged_094_easy.npz,1025977,296015,84d1448fd3219bb038d4366cc54543172f75963706a35879544f57dd3ba817c7,0a273702e63f3506458f99d4fd3b10ded8ec3d8318df9cf9257db6fb63376ef6
terrain_rugged_094_hard,rugged,hard,maps/rugged/terrain_rugged_094_hard.json,npz/rugged/terrain_rugged_094_hard.npz,1037837,312267,816b35e6d56077d7639a551cc8849ec72330732665868a5092579c5efc1f48ab,e5da870d62403c6a258be02d6f886bcf71edd967fe0285a9cd747184f0415c11
terrain_rugged_094_medium,rugged,medium,maps/rugged/terrain_rugged_094_medium.json,npz/rugged/terrain_rugged_094_medium.npz,1033488,307942,0eb5c4c036c30659de0350156f8e347815f860d30059d82c07107d51a7cbaf78,a01ab8c477ec28feac99be21c9ea67a771ab7dd5c92d16d4c8ab856802369d68
terrain_rugged_095_easy,rugged,easy,maps/rugged/terrain_rugged_095_easy.json,npz/rugged/terrain_rugged_095_easy.npz,1028792,297916,3a8ab953197849a3b4397c4f3f34094818448bde3b4c1af3d20926d671094778,165167ba38ed9c8e26fe3645090601d5fab41935f71d4a1ff19a8f82d137b9da
terrain_rugged_095_hard,rugged,hard,maps/rugged/terrain_rugged_095_hard.json,npz/rugged/terrain_rugged_095_hard.npz,1036415,310894,14418cd5d9b1c42c677c3e717dcc7a122a27ad5c73ac40d8d12eeb83f761dbad,22a3177401427fd55a562d6af755e8b3a95b550580ad615803e42298a4311102
terrain_rugged_095_medium,rugged,medium,maps/rugged/terrain_rugged_095_medium.json,npz/rugged/terrain_rugged_095_medium.npz,1035183,308696,89cfa8dc6d78dbaf931dce03890880477309235cda82869f4a78b40846898503,fbf5dde418a3697722539c4ae4596fcd1f0147ae8555276b0f42764af20ef5c3
terrain_rugged_096_easy,rugged,easy,maps/rugged/terrain_rugged_096_easy.json,npz/rugged/terrain_rugged_096_easy.npz,1027882,295912,562d6dc9f8992772efc7b8eba77bae3863ea3d9554e39b89525cce4f6b82bd8a,ddd9f3fa1538f94c99550e96cbc4a63f94b6104c92b2263f20b224b56058b01d
terrain_rugged_096_hard,rugged,hard,maps/rugged/terrain_rugged_096_hard.json,npz/rugged/terrain_rugged_096_hard.npz,1039828,313719,cdaed45a78416efe3451e5b918bed29acd3546c69c1f4294c42f151e2a5c78fe,fa8e7cf3a49e55840bf7e2659b187bf21f36a97c8adca95db70e1849fc19ee86
terrain_rugged_096_medium,rugged,medium,maps/rugged/terrain_rugged_096_medium.json,npz/rugged/terrain_rugged_096_medium.npz,1037122,309688,c4a4a52670de9c3b92cc057beb6212701239450ffd8ffdfd0b44dd29ce041df5,3b86be32353f3e3cb221829c979ae894de86c3afc86ee6fcb689e30d109ec1fc
terrain_rugged_097_easy,rugged,easy,maps/rugged/terrain_rugged_097_easy.json,npz/rugged/terrain_rugged_097_easy.npz,1026573,296657,9cfcd15bc8de2f021713d0f0c7bed0ccde870d857a32b35959f98bf823da2952,84b0779de02b76b9b72fb80037e71ccd7582fef39a862c73c5ca1f279f49c045
terrain_rugged_097_hard,rugged,hard,maps/rugged/terrain_rugged_097_hard.json,npz/rugged/terrain_rugged_097_hard.npz,1036706,314352,41593d95728715e021abf03a66c05fcbaa8f5f5971a9968a54d8b4fe2ea14e9c,677c432c307ece0f3064c312aae46c04cea74205781ed4ad85eabea76f22f7d5
terrain_rugged_097_medium,rugged,medium,maps/rugged/terrain_rugged_097_medium.json,npz/rugged/terrain_rugged_097_medium.npz,1032191,307984,f480d5e19cd51ceb44bde019141ff62d7114ec4277edd82a0ff6f99d845b9a1a,5f2fed45b4d2142d957ffc8ed44bd2721f084ef337c67b2c03aa212be6a37930
terrain_rugged_098_easy,rugged,easy,maps/rugged/terrain_rugged_098_easy.json,npz/rugged/terrain_rugged_098_easy.npz,1025352,292177,edb2d6489a8c3656600dd75be97523ca79fdf3dc3c2d0a0c5969903b965759d8,7668e7fc41f06eb5fac5b4ae8a863b2d6ccd1a05aced11cfad6c41d895c7538e
terrain_rugged_098_hard,rugged,hard,maps/rugged/terrain_rugged_098_hard.json,npz/rugged/terrain_rugged_098_hard.npz,1040173,313214,bd7e853fd48ed7711f5010a7a9f8f32352988e63021fb8ebf7e9ac1623697d39,c16e85aa92058fcb1bbb9ae4878fbe4bbb3212b684e054f416cb3876f56556a6
terrain_rugged_098_medium,rugged,medium,maps/rugged/terrain_rugged_098_medium.json,npz/rugged/terrain_rugged_098_medium.npz,1032805,304008,9e12e527904941ef67660ace81b4f58fca47b19606e2995f8962f2f5f064d3f6,49183579b5d35b8021a326808c36111e83a33c0b37853b43a68771446591098d
terrain_rugged_099_easy,rugged,easy,maps/rugged/terrain_rugged_099_easy.json,npz/rugged/terrain_rugged_099_easy.npz,1026825,295214,dceec172880f70b70fae07ea229fc56e5242acb655516ceadb58058e987354cb,2c80f5f875a89e9ee9308fa080ff0d82546ac61e46f6c012ad3e8882e1a422ae
terrain_rugged_099_hard,rugged,hard,maps/rugged/terrain_rugged_099_hard.json,npz/rugged/terrain_rugged_099_hard.npz,1033866,309946,ba2e0ef97ba5f097106b8e243d8dcaa6a167aaf8b216c76d72b08490d3886017,695420a260d71dc308f06b06d5babe31677e0568bb8e150354daedea5632b1f3
terrain_rugged_099_medium,rugged,medium,maps/rugged/terrain_rugged_099_medium.json,npz/rugged/terrain_rugged_099_medium.npz,1032725,308100,581bf3157cc8bd1426f928ae7a1eec08620ff461fd913d7396d9c259e719b77e,63ca71dc6712782a1ca1dd5deab41fb58793893882f363ea1e42ac993a3e1565
terrain_rugged_100_easy,rugged,easy,maps/rugged/terrain_rugged_100_easy.json,npz/rugged/terrain_rugged_100_easy.npz,1028240,296162,c50ae5359859524aaf0b0d9eb485a9d61d85cef741cc9c5572e56dbda9b013f6,ed239a437884765d4314fd2741df589553f3c4623e0487826fcf74e82d503411
terrain_rugged_100_hard,rugged,hard,maps/rugged/terrain_rugged_100_hard.json,npz/rugged/terrain_rugged_100_hard.npz,1036471,308523,d8ec488beef3108c40163245ee9361dcc78218ad61a97c54f3b4efa19f33ee08,9bae23df405b76099f09f31915a97f4fe9f5daac746cc27cab60f37e579d8253
terrain_rugged_100_medium,rugged,medium,maps/rugged/terrain_rugged_100_medium.json,npz/rugged/terrain_rugged_100_medium.npz,1035806,307900,38694ebe975ec6126a0c7463901119a48e30e327aac36cb44c1fcec78f92a359,7fe295cc20e3fd18b16da0bbb6cf39ac757048310c056f5992d5bbfafa21ef5b
terrain_rugged_101_easy,rugged,easy,maps/rugged/terrain_rugged_101_easy.json,npz/rugged/terrain_rugged_101_easy.npz,1028530,299268,586d90005c2e78265ee89ebf13182a24709b387c84f395385e86e0f361cc0e3c,8e99987c1849e0fe71b069f2800a0271126d42f371f7282e9188ec20260f22b6
terrain_rugged_101_hard,rugged,hard,maps/rugged/terrain_rugged_101_hard.json,npz/rugged/terrain_rugged_101_hard.npz,1036422,313870,5d118144866418bc5f71ad95ac30610fb8138cf70c1e9fed4778cc055dcb7f20,e4e725447a1d567739f078f1cbc13e5fee8a017a6737b74794c268e03511e29d
terrain_rugged_101_medium,rugged,medium,maps/rugged/terrain_rugged_101_medium.json,npz/rugged/terrain_rugged_101_medium.npz,1034621,310536,ac0cedf05c889ca9842fc4d16f185174d5d8acbaad657f59924b09199c79399e,05209fd6d6ba61b09804b5ab73d72335c8b62b3df10da492ca8d92148b061267
terrain_rugged_102_easy,rugged,easy,maps/rugged/terrain_rugged_102_easy.json,npz/rugged/terrain_rugged_102_easy.npz,1024212,297067,4e6c1d07810917774838622cf6f7fef8cc3bfedec75f1d443ee0629df7286b83,3ea0a52df8f38898e73dd7ecb465866896a033c1ee3bffb34d987ce6e8965a16
terrain_rugged_102_hard,rugged,hard,maps/rugged/terrain_rugged_102_hard.json,npz/rugged/terrain_rugged_102_hard.npz,1039836,318461,1f7c2b68c9e409bd1f55a93b7064723a45ac0b41ac1ea1d8d2d4b2c2b9e42b1c,6f5cfc84c31500688d74902bdc255dca359c70c77ee842c3d36d8be903f674a5
terrain_rugged_102_medium,rugged,medium,maps/rugged/terrain_rugged_102_medium.json,npz/rugged/terrain_rugged_102_medium.npz,1034981,312503,adec9b2f4bfe2a26db239cd691cdfbc3d87a35d4cdbcc7d6873a0c86da0be7f7,ee0fb39acf002d3e9b3fe4627e924f6ca822af81003662f8ad57b2465eb8fdbc
terrain_rugged_103_easy,rugged,easy,maps/rugged/terrain_rugged_103_easy.json,npz/rugged/terrain_rugged_103_easy.npz,1026446,297154,49f21202be9f2ff66b2585f2cef746a68d90fedf27ffadfef2cb79cf7dea98b8,343cd66c169bb7b9bf6d698bcd44b6b59d2ac0263e7c47c871d1c269ec8adbf4
terrain_rugged_103_hard,rugged,hard,maps/rugged/terrain_rugged_103_hard.json,npz/rugged/terrain_rugged_103_hard.npz,1038153,314352,96fafb87d2b9769b97e98b76585e5bca61b6a2763ffad36e205f6a08069ecfb3,d27e1abfc1f07c23da324c2201f0c97ce343e51ad539c35a164d92f363dbad35
terrain_rugged_103_medium,rugged,medium,maps/rugged/terrain_rugged_103_medium.json,npz/rugged/terrain_rugged_103_medium.npz,1033623,309982,fd5cb8147fb3b6a51d2a94278f33335ea387f7d590c649e6534e969abe98ab57,216d278052bf0e5733127500dea9a1cdef6f926dc20fe4c92c86c0741097ae84
terrain_rugged_104_easy,rugged,easy,maps/rugged/terrain_rugged_104_easy.json,npz/rugged/terrain_rugged_104_easy.npz,1026537,295003,bff97913fffb468bd78b40ee7682ba6eff952fb95799d9764ebbf755fa052127,1615c215f33dd6c70d882cc71d204cfdeacf371d9fd5734d1c7abb144ab266ec
terrain_rugged_104_hard,rugged,hard,maps/rugged/terrain_rugged_104_hard.json,npz/rugged/terrain_rugged_104_hard.npz,1037906,312180,9141fa53d1c5b9b53c3d97febd65426fd036982ee0ce5e0b7a6d7ef8c0f9ab4c,323b9d5193d5b411a5898fe4a39d8e4de533145360aa40f8c0eec5af3c62ee45
terrain_rugged_104_medium,rugged,medium,maps/rugged/terrain_rugged_104_medium.json,npz/rugged/terrain_rugged_104_medium.npz,1035106,308424,1256e52a91a5bf2def131aef204e999a93ede78dbb0e7b23385788fc47586032,9a82c8522213d19fd207d92f72bb3df098f7cd3042af6232e142c6cb53e87c79
terrain_rugged_105_easy,rugged,easy,maps/rugged/terrain_rugged_105_easy.json,npz/rugged/terrain_rugged_105_easy.npz,1029115,297580,f25d6f236904ee4ff9d96502613589f693542f12da1aa813708c043742cf3655,18d6d6616da9d71641e5a0088a9c7f81dd97daa8f0953b833e5b311d28f24768
